,tweet_id,timestamp,rating_numerator,rating_denominator,retweet_count,favorite_count,month,year
54,881268444196462592,2017-07-01 21:49:04+00:00,12,10,4482,20435,7,2017
55,880935762899988482,2017-06-30 23:47:07+00:00,13,10,2324,14996,6,2017
56,880872448815771648,2017-06-30 19:35:32+00:00,12,10,3191,18656,6,2017
57,880465832366813184,2017-06-29 16:39:47+00:00,12,10,5193,24934,6,2017
58,880221127280381952,2017-06-29 00:27:25+00:00,12,10,3448,23581,6,2017
59,880095782870896641,2017-06-28 16:09:20+00:00,11,10,3635,24237,6,2017
60,879862464715927552,2017-06-28 00:42:13+00:00,13,10,2913,19641,6,2017
61,879674319642796034,2017-06-27 12:14:36+00:00,14,10,9,282,6,2017
62,879492040517615616,2017-06-27 00:10:17+00:00,12,10,2619,20649,6,2017
63,879415818425184262,2017-06-26 19:07:24+00:00,13,10,37268,92516,6,2017
64,879376492567855104,2017-06-26 16:31:08+00:00,12,10,2634,14809,6,2017
65,879050749262655488,2017-06-25 18:56:45+00:00,11,10,3936,19750,6,2017
66,879008229531029506,2017-06-25 16:07:47+00:00,13,10,2230,16724,6,2017
67,878776093423087618,2017-06-25 00:45:22+00:00,13,10,3419,17084,6,2017
68,878604707211726852,2017-06-24 13:24:20+00:00,13,10,5897,26358,6,2017
69,878281511006478336,2017-06-23 16:00:04+00:00,13,10,1070,6757,6,2017
70,878057613040115712,2017-06-23 01:10:23+00:00,14,10,5713,37020,6,2017
71,877736472329191424,2017-06-22 03:54:17+00:00,13,10,15736,69053,6,2017
72,877556246731214848,2017-06-21 15:58:08+00:00,12,10,3152,19841,6,2017
73,877316821321428993,2017-06-21 00:06:44+00:00,13,10,4321,24070,6,2017
74,877201837425926144,2017-06-20 16:29:50+00:00,12,10,4603,23797,6,2017
75,876838120628539392,2017-06-19 16:24:33+00:00,12,10,2795,18165,6,2017
76,876537666061221889,2017-06-18 20:30:39+00:00,14,10,3962,20992,6,2017
77,876484053909872640,2017-06-18 16:57:37+00:00,13,10,1989,16512,6,2017
78,876120275196170240,2017-06-17 16:52:05+00:00,13,10,3890,24602,6,2017
79,875747767867523072,2017-06-16 16:11:53+00:00,13,10,3567,22035,6,2017
80,875144289856114688,2017-06-15 00:13:52+00:00,13,10,4132,19369,6,2017
81,875097192612077568,2017-06-14 21:06:43+00:00,13,10,5094,24172,6,2017
82,875021211251597312,2017-06-14 16:04:48+00:00,12,10,3954,22491,6,2017
83,874680097055178752,2017-06-13 17:29:20+00:00,12,10,3906,24523,6,2017
84,874296783580663808,2017-06-12 16:06:11+00:00,13,10,3471,22887,6,2017
85,874057562936811520,2017-06-12 00:15:36+00:00,12,10,3368,20056,6,2017
86,874012996292530176,2017-06-11 21:18:31+00:00,13,10,8552,30018,6,2017
87,873580283840344065,2017-06-10 16:39:04+00:00,13,10,3333,21314,6,2017
88,873213775632977920,2017-06-09 16:22:42+00:00,12,10,1327,6302,6,2017
89,872967104147763200,2017-06-09 00:02:31+00:00,12,10,4544,23981,6,2017
90,872820683541237760,2017-06-08 14:20:41+00:00,13,10,3157,13032,6,2017
91,872620804844003328,2017-06-08 01:06:27+00:00,13,10,3058,18274,6,2017
92,872486979161796608,2017-06-07 16:14:40+00:00,12,10,7683,35996,6,2017
93,872122724285648897,2017-06-06 16:07:15+00:00,12,10,6805,30108,6,2017
94,871879754684805121,2017-06-06 00:01:46+00:00,13,10,9210,32976,6,2017
95,871762521631449091,2017-06-05 16:15:56+00:00,12,10,2958,17819,6,2017
96,871515927908634625,2017-06-04 23:56:03+00:00,12,10,2925,17847,6,2017
97,871102520638267392,2017-06-03 20:33:19+00:00,14,10,4654,18492,6,2017
98,871032628920680449,2017-06-03 15:55:36+00:00,13,10,3213,20099,6,2017
99,870804317367881728,2017-06-03 00:48:22+00:00,11,10,5265,29708,6,2017
100,870726314365509632,2017-06-02 19:38:25+00:00,10,10,3,105,6,2017
101,870656317836468226,2017-06-02 15:00:16+00:00,13,10,2191,10857,6,2017
102,870374049280663552,2017-06-01 20:18:38+00:00,13,10,22658,73725,6,2017
103,870308999962521604,2017-06-01 16:00:09+00:00,13,10,3534,19424,6,2017
104,870063196459192321,2017-05-31 23:43:25+00:00,14,10,7051,32317,5,2017
105,869772420881756160,2017-05-31 04:27:59+00:00,13,10,8659,37898,5,2017
106,869702957897576449,2017-05-30 23:51:58+00:00,13,10,5364,24968,5,2017
107,869596645499047938,2017-05-30 16:49:31+00:00,12,10,2630,14151,5,2017
108,869227993411051520,2017-05-29 16:24:37+00:00,13,10,3189,18086,5,2017
109,868880397819494401,2017-05-28 17:23:24+00:00,14,10,12201,57761,5,2017
110,868622495443632128,2017-05-28 00:18:35+00:00,13,10,4445,23574,5,2017
111,868552278524837888,2017-05-27 19:39:34+00:00,12,10,1742,8937,5,2017
112,867900495410671616,2017-05-26 00:29:37+00:00,12,10,3554,21533,5,2017
113,867774946302451713,2017-05-25 16:10:44+00:00,13,10,6229,30170,5,2017
114,867421006826221569,2017-05-24 16:44:18+00:00,12,10,2109,14300,5,2017
115,867051520902168576,2017-05-23 16:16:06+00:00,13,10,6755,28611,5,2017
116,866720684873056260,2017-05-22 18:21:28+00:00,13,10,4119,17809,5,2017
117,866686824827068416,2017-05-22 16:06:55+00:00,12,10,2953,17072,5,2017
118,866450705531457537,2017-05-22 00:28:40+00:00,13,10,30061,108518,5,2017
119,866334964761202691,2017-05-21 16:48:45+00:00,12,10,12161,46432,5,2017
120,865718153858494464,2017-05-19 23:57:46+00:00,13,10,4815,22859,5,2017
121,865359393868664832,2017-05-19 00:12:11+00:00,13,10,4271,23524,5,2017
122,865006731092295680,2017-05-18 00:50:50+00:00,13,10,6636,24965,5,2017
123,864873206498414592,2017-05-17 16:00:15+00:00,14,10,7476,28759,5,2017
124,864279568663928832,2017-05-16 00:41:21+00:00,12,10,2571,13031,5,2017
125,864197398364647424,2017-05-15 19:14:50+00:00,13,10,7556,26554,5,2017
126,863907417377173506,2017-05-15 00:02:33+00:00,13,10,3577,18381,5,2017
127,863553081350529029,2017-05-14 00:34:33+00:00,13,10,3612,13635,5,2017
128,863432100342583297,2017-05-13 16:33:49+00:00,12,10,4544,21228,5,2017
129,863427515083354112,2017-05-13 16:15:35+00:00,12,10,80,1956,5,2017
130,863079547188785154,2017-05-12 17:12:53+00:00,14,10,949,7878,5,2017
131,863062471531167744,2017-05-12 16:05:02+00:00,13,10,2085,7502,5,2017
132,862831371563274240,2017-05-12 00:46:44+00:00,13,10,4445,17181,5,2017
133,862722525377298433,2017-05-11 17:34:13+00:00,11,10,3075,15290,5,2017
134,862457590147678208,2017-05-11 00:01:27+00:00,13,10,4231,18221,5,2017
135,862096992088072192,2017-05-10 00:08:34+00:00,13,10,19909,66070,5,2017
136,861383897657036800,2017-05-08 00:54:59+00:00,13,10,9228,32194,5,2017
137,861288531465048066,2017-05-07 18:36:02+00:00,13,10,3575,15307,5,2017
138,861005113778896900,2017-05-06 23:49:50+00:00,12,10,3319,14944,5,2017
139,860563773140209665,2017-05-05 18:36:06+00:00,13,10,1850,6701,5,2017
140,860524505164394496,2017-05-05 16:00:04+00:00,13,10,4582,21201,5,2017
141,860276583193509888,2017-05-04 23:34:55+00:00,12,10,3057,16529,5,2017
142,860184849394610176,2017-05-04 17:30:24+00:00,14,10,5104,14966,5,2017
143,859924526012018688,2017-05-04 00:15:58+00:00,12,10,3573,17576,5,2017
144,859851578198683649,2017-05-03 19:26:06+00:00,13,10,3058,13947,5,2017
145,859607811541651456,2017-05-03 03:17:27+00:00,13,10,1360,16792,5,2017
146,859196978902773760,2017-05-02 00:04:57+00:00,12,10,26176,80305,5,2017
147,859074603037188101,2017-05-01 15:58:40+00:00,13,10,11920,30337,5,2017
148,858843525470990336,2017-05-01 00:40:27+00:00,13,10,3018,14088,5,2017
149,858471635011153920,2017-04-30 00:02:42+00:00,13,10,4241,19419,4,2017
150,858107933456039936,2017-04-28 23:57:28+00:00,12,10,2532,14192,4,2017
151,857989990357356544,2017-04-28 16:08:49+00:00,12,10,2259,14452,4,2017
152,857746408056729600,2017-04-28 00:00:54+00:00,13,10,9313,30714,4,2017
153,857393404942143489,2017-04-27 00:38:11+00:00,13,10,1437,5292,4,2017
154,857263160327368704,2017-04-26 16:00:39+00:00,13,10,3960,18207,4,2017
155,857214891891077121,2017-04-26 12:48:51+00:00,12,10,16,203,4,2017
156,857029823797047296,2017-04-26 00:33:27+00:00,12,10,3472,17005,4,2017
157,856543823941562368,2017-04-24 16:22:16+00:00,12,10,2534,14784,4,2017
158,856526610513747968,2017-04-24 15:13:52+00:00,14,10,1651,10793,4,2017
159,856288084350160898,2017-04-23 23:26:03+00:00,14,10,15,489,4,2017
160,856282028240666624,2017-04-23 23:01:59+00:00,14,10,5564,25168,4,2017
163,855857698524602368,2017-04-22 18:55:51+00:00,13,10,1853,10835,4,2017
164,855851453814013952,2017-04-22 18:31:02+00:00,13,10,16077,41812,4,2017
165,855818117272018944,2017-04-22 16:18:34+00:00,13,10,4798,24222,4,2017
166,855459453768019968,2017-04-21 16:33:22+00:00,12,10,7285,27030,4,2017
167,854732716440526848,2017-04-19 16:25:34+00:00,12,10,5327,20628,4,2017
168,854482394044301312,2017-04-18 23:50:52+00:00,13,10,6000,26503,4,2017
169,854365224396361728,2017-04-18 16:05:17+00:00,13,10,4132,17156,4,2017
170,854120357044912130,2017-04-17 23:52:16+00:00,14,10,6572,29153,4,2017
171,854010172552949760,2017-04-17 16:34:26+00:00,11,10,2784,14800,4,2017
172,853760880890318849,2017-04-17 00:03:50+00:00,12,10,5104,26015,4,2017
173,853639147608842240,2017-04-16 16:00:07+00:00,13,10,8838,31459,4,2017
174,853299958564483072,2017-04-15 17:32:18+00:00,13,10,3160,14131,4,2017
175,852912242202992640,2017-04-14 15:51:39+00:00,12,10,1591,8229,4,2017
176,852672615818899456,2017-04-13 23:59:28+00:00,12,10,1904,13613,4,2017
177,852553447878664193,2017-04-13 16:05:56+00:00,13,10,3100,14856,4,2017
178,852311364735569921,2017-04-13 00:03:59+00:00,13,10,8841,30280,4,2017
179,852226086759018497,2017-04-12 18:25:07+00:00,14,10,6071,18307,4,2017
180,852189679701164033,2017-04-12 16:00:27+00:00,12,10,1415,10554,4,2017
181,851591660324737024,2017-04-11 00:24:08+00:00,11,10,3118,14916,4,2017
182,851464819735769094,2017-04-10 16:00:07+00:00,14,10,6289,22221,4,2017
183,851224888060895234,2017-04-10 00:06:42+00:00,13,10,5158,18990,4,2017
184,850753642995093505,2017-04-08 16:54:09+00:00,11,10,8054,28072,4,2017
185,850380195714523136,2017-04-07 16:10:12+00:00,13,10,2325,12047,4,2017
186,850333567704068097,2017-04-07 13:04:55+00:00,13,10,301,3183,4,2017
187,850145622816686080,2017-04-07 00:38:06+00:00,11,10,3385,15014,4,2017
188,850019790995546112,2017-04-06 16:18:05+00:00,12,10,4355,18735,4,2017
189,849776966551130114,2017-04-06 00:13:11+00:00,12,10,6797,27857,4,2017
190,849412302885593088,2017-04-05 00:04:08+00:00,12,10,2822,14646,4,2017
191,849336543269576704,2017-04-04 19:03:06+00:00,11,10,1683,10534,4,2017
192,849051919805034497,2017-04-04 00:12:06+00:00,13,10,7603,38923,4,2017
193,848690551926992896,2017-04-03 00:16:10+00:00,12,10,3913,23226,4,2017
194,848324959059550208,2017-04-02 00:03:26+00:00,12,10,4142,22780,4,2017
195,848213670039564288,2017-04-01 16:41:12+00:00,11,10,644,7530,4,2017
197,847962785489326080,2017-04-01 00:04:17+00:00,10,10,4559,21693,4,2017
198,847842811428974592,2017-03-31 16:07:33+00:00,12,10,1186,5003,3,2017
199,847617282490613760,2017-03-31 01:11:22+00:00,13,10,376,6456,3,2017
200,847606175596138505,2017-03-31 00:27:14+00:00,12,10,3075,17320,3,2017
201,847251039262605312,2017-03-30 00:56:03+00:00,12,10,3907,18929,3,2017
202,847157206088847362,2017-03-29 18:43:12+00:00,11,10,5242,18334,3,2017
203,847116187444137987,2017-03-29 16:00:12+00:00,11,10,2869,19836,3,2017
204,846874817362120707,2017-03-29 00:01:05+00:00,13,10,3541,18584,3,2017
205,846514051647705089,2017-03-28 00:07:32+00:00,13,10,10347,41088,3,2017
206,846505985330044928,2017-03-27 23:35:28+00:00,11,10,2752,13039,3,2017
207,846153765933735936,2017-03-27 00:15:53+00:00,13,10,8148,29033,3,2017
208,846139713627017216,2017-03-26 23:20:02+00:00,13,10,9143,28746,3,2017
209,846042936437604353,2017-03-26 16:55:29+00:00,12,10,2581,14779,3,2017
210,845812042753855489,2017-03-26 01:38:00+00:00,13,10,7842,26961,3,2017
211,845677943972139009,2017-03-25 16:45:08+00:00,12,10,4371,23390,3,2017
212,845397057150107648,2017-03-24 22:08:59+00:00,13,10,1616,7075,3,2017
213,845306882940190720,2017-03-24 16:10:40+00:00,12,10,4845,21570,3,2017
214,844979544864018432,2017-03-23 18:29:57+00:00,13,10,2306,12650,3,2017
215,844973813909606400,2017-03-23 18:07:10+00:00,12,10,2840,13907,3,2017
216,844580511645339650,2017-03-22 16:04:20+00:00,11,10,2807,15267,3,2017
217,844223788422217728,2017-03-21 16:26:50+00:00,12,10,1986,12674,3,2017
218,843981021012017153,2017-03-21 00:22:10+00:00,13,10,2697,14081,3,2017
219,843856843873095681,2017-03-20 16:08:44+00:00,12,10,4161,19917,3,2017
220,843604394117681152,2017-03-19 23:25:35+00:00,11,10,2475,15656,3,2017
221,843235543001513987,2017-03-18 22:59:54+00:00,13,10,5385,19929,3,2017
222,842846295480000512,2017-03-17 21:13:10+00:00,13,10,3310,14191,3,2017
223,842765311967449089,2017-03-17 15:51:22+00:00,12,10,1175,6282,3,2017
224,842535590457499648,2017-03-17 00:38:32+00:00,13,10,3166,16878,3,2017
225,842163532590374912,2017-03-16 00:00:07+00:00,12,10,5246,22684,3,2017
226,842115215311396866,2017-03-15 20:48:07+00:00,12,10,2754,13006,3,2017
227,841680585030541313,2017-03-14 16:01:03+00:00,12,10,7141,23998,3,2017
228,841439858740625411,2017-03-14 00:04:30+00:00,14,10,3307,11702,3,2017
229,841320156043304961,2017-03-13 16:08:50+00:00,12,10,5011,18385,3,2017
230,841314665196081154,2017-03-13 15:47:01+00:00,13,10,4225,14714,3,2017
231,841077006473256960,2017-03-13 00:02:39+00:00,12,10,4878,21298,3,2017
232,840698636975636481,2017-03-11 22:59:09+00:00,10,10,2,163,3,2017
233,840696689258311684,2017-03-11 22:51:24+00:00,10,10,889,11453,3,2017
234,840632337062862849,2017-03-11 18:35:42+00:00,12,10,1619,8412,3,2017
235,840370681858686976,2017-03-11 01:15:58+00:00,13,10,4171,15310,3,2017
236,840268004936019968,2017-03-10 18:27:58+00:00,12,10,5204,17857,3,2017
237,839990271299457024,2017-03-10 00:04:21+00:00,13,10,2063,12510,3,2017
238,839549326359670784,2017-03-08 18:52:12+00:00,12,10,7050,25521,3,2017
239,839239871831150596,2017-03-07 22:22:32+00:00,13,10,5919,25179,3,2017
240,838952994649550848,2017-03-07 03:22:35+00:00,13,10,3655,18334,3,2017
241,838921590096166913,2017-03-07 01:17:48+00:00,13,10,1852,10400,3,2017
242,838561493054533637,2017-03-06 01:26:54+00:00,13,10,1229,10229,3,2017
243,838476387338051585,2017-03-05 19:48:43+00:00,13,10,4334,20932,3,2017
245,838085839343206401,2017-03-04 17:56:49+00:00,15,10,1,133,3,2017
246,838083903487373313,2017-03-04 17:49:08+00:00,13,10,2831,16431,3,2017
247,837820167694528512,2017-03-04 00:21:08+00:00,12,10,7136,31772,3,2017
248,837482249356513284,2017-03-03 01:58:22+00:00,13,10,405,3598,3,2017
249,837471256429613056,2017-03-03 01:14:41+00:00,12,10,2058,11965,3,2017
250,837110210464448512,2017-03-02 01:20:01+00:00,13,10,2174,15051,3,2017
251,836989968035819520,2017-03-01 17:22:13+00:00,12,10,2107,11924,3,2017
252,836753516572119041,2017-03-01 01:42:39+00:00,12,10,4255,18090,3,2017
253,836677758902222849,2017-02-28 20:41:37+00:00,11,10,2019,11824,2,2017
254,836380477523124226,2017-02-28 01:00:19+00:00,12,10,2745,13879,2,2017
255,836260088725786625,2017-02-27 17:01:56+00:00,13,10,3974,19915,2,2017
256,836001077879255040,2017-02-26 23:52:43+00:00,13,10,3878,17861,2,2017
257,835574547218894849,2017-02-25 19:37:50+00:00,11,10,3291,16609,2,2017
258,835297930240217089,2017-02-25 01:18:40+00:00,12,10,2733,15402,2,2017
259,835264098648616962,2017-02-24 23:04:14+00:00,12,10,1539,7216,2,2017
261,835172783151792128,2017-02-24 17:01:22+00:00,12,10,5285,24521,2,2017
263,834931633769889797,2017-02-24 01:03:08+00:00,12,10,1486,10080,2,2017
264,834786237630337024,2017-02-23 15:25:23+00:00,13,10,5102,20182,2,2017
265,834574053763584002,2017-02-23 01:22:14+00:00,13,10,2304,12786,2,2017
266,834458053273591808,2017-02-22 17:41:18+00:00,12,10,1543,9018,2,2017
267,834209720923721728,2017-02-22 01:14:30+00:00,12,10,4317,19203,2,2017
268,834167344700198914,2017-02-21 22:26:07+00:00,11,10,3354,14806,2,2017
269,834089966724603904,2017-02-21 17:18:39+00:00,10,10,1960,9429,2,2017
270,834086379323871233,2017-02-21 17:04:24+00:00,12,10,2037,12218,2,2017
271,833863086058651648,2017-02-21 02:17:06+00:00,12,10,2204,12595,2,2017
272,833826103416520705,2017-02-20 23:50:09+00:00,13,10,3482,17043,2,2017
273,833722901757046785,2017-02-20 17:00:04+00:00,13,10,2992,19641,2,2017
274,833479644947025920,2017-02-20 00:53:27+00:00,13,10,1885,13975,2,2017
275,833124694597443584,2017-02-19 01:23:00+00:00,12,10,4432,18955,2,2017
276,832998151111966721,2017-02-18 17:00:10+00:00,13,10,2007,12403,2,2017
277,832757312314028032,2017-02-18 01:03:09+00:00,13,10,3312,15820,2,2017
278,832682457690300417,2017-02-17 20:05:43+00:00,13,10,2661,11117,2,2017
279,832645525019123713,2017-02-17 17:38:57+00:00,10,10,484,2730,2,2017
280,832636094638288896,2017-02-17 17:01:29+00:00,12,10,2553,14853,2,2017
281,832397543355072512,2017-02-17 01:13:34+00:00,12,10,2034,11216,2,2017
282,832369877331693569,2017-02-16 23:23:38+00:00,11,10,2913,16041,2,2017
283,832273440279240704,2017-02-16 17:00:25+00:00,14,10,2139,10632,2,2017
285,832032802820481025,2017-02-16 01:04:13+00:00,12,10,4292,16733,2,2017
286,831939777352105988,2017-02-15 18:54:34+00:00,12,10,5644,22428,2,2017
287,831926988323639298,2017-02-15 18:03:45+00:00,12,10,34,319,2,2017
288,831911600680497154,2017-02-15 17:02:36+00:00,14,10,5956,25774,2,2017
289,831670449226514432,2017-02-15 01:04:21+00:00,13,10,1686,9767,2,2017
290,831650051525054464,2017-02-14 23:43:18+00:00,13,10,1782,6667,2,2017
291,831552930092285952,2017-02-14 17:17:22+00:00,13,10,2155,8439,2,2017
292,831322785565769729,2017-02-14 02:02:51+00:00,12,10,1439,8731,2,2017
293,831315979191906304,2017-02-14 01:35:49+00:00,13,10,1035,6161,2,2017
294,831309418084069378,2017-02-14 01:09:44+00:00,12,10,2256,11063,2,2017
295,831262627380748289,2017-02-13 22:03:49+00:00,12,10,1884,11129,2,2017
296,830956169170665475,2017-02-13 01:46:03+00:00,12,10,1373,7493,2,2017
297,830583320585068544,2017-02-12 01:04:29+00:00,13,10,15371,62256,2,2017
298,830097400375152640,2017-02-10 16:53:37+00:00,13,10,2686,9135,2,2017
299,829861396166877184,2017-02-10 01:15:49+00:00,12,10,1790,11493,2,2017
300,829501995190984704,2017-02-09 01:27:41+00:00,12,10,9742,29817,2,2017
301,829449946868879360,2017-02-08 22:00:52+00:00,11,10,1854,9847,2,2017
302,829141528400556032,2017-02-08 01:35:19+00:00,12,10,6746,22862,2,2017
303,829011960981237760,2017-02-07 17:00:28+00:00,13,10,15055,50158,2,2017
304,828770345708580865,2017-02-07 01:00:22+00:00,13,10,5378,24017,2,2017
305,828708714936930305,2017-02-06 20:55:28+00:00,10,10,10292,34157,2,2017
306,828650029636317184,2017-02-06 17:02:17+00:00,14,10,1232,8931,2,2017
307,828409743546925057,2017-02-06 01:07:28+00:00,12,10,1078,6031,2,2017
308,828408677031882754,2017-02-06 01:03:14+00:00,12,10,1182,7233,2,2017
309,828381636999917570,2017-02-05 23:15:47+00:00,14,10,2054,11832,2,2017
310,828376505180889089,2017-02-05 22:55:23+00:00,13,10,990,6969,2,2017
311,828372645993398273,2017-02-05 22:40:03+00:00,12,10,2720,11842,2,2017
312,828361771580813312,2017-02-05 21:56:51+00:00,12,10,165,2063,2,2017
313,828046555563323392,2017-02-05 01:04:17+00:00,13,10,2647,11026,2,2017
314,828011680017821696,2017-02-04 22:45:42+00:00,11,10,1981,9750,2,2017
315,827933404142436356,2017-02-04 17:34:40+00:00,12,10,4812,18787,2,2017
316,827653905312006145,2017-02-03 23:04:02+00:00,12,10,2787,14551,2,2017
317,827600520311402496,2017-02-03 19:31:54+00:00,13,10,863,7045,2,2017
318,827324948884643840,2017-02-03 01:16:53+00:00,12,10,2798,14905,2,2017
319,827199976799354881,2017-02-02 17:00:17+00:00,13,10,2056,9975,2,2017
320,826958653328592898,2017-02-02 01:01:21+00:00,12,10,4589,20262,2,2017
321,826848821049180160,2017-02-01 17:44:55+00:00,13,10,9305,33953,2,2017
323,826598365270007810,2017-02-01 01:09:42+00:00,13,10,2173,9420,2,2017
324,826476773533745153,2017-01-31 17:06:32+00:00,12,10,3882,17326,1,2017
325,826240494070030336,2017-01-31 01:27:39+00:00,11,10,2410,12495,1,2017
326,826204788643753985,2017-01-30 23:05:46+00:00,13,10,855,4584,1,2017
327,826115272272650244,2017-01-30 17:10:04+00:00,13,10,2857,14701,1,2017
328,825876512159186944,2017-01-30 01:21:19+00:00,11,10,1733,9900,1,2017
329,825829644528148480,2017-01-29 22:15:05+00:00,12,10,2324,11986,1,2017
330,825535076884762624,2017-01-29 02:44:34+00:00,14,10,16304,53820,1,2017
331,825147591692263424,2017-01-28 01:04:51+00:00,13,10,4167,17207,1,2017
332,825026590719483904,2017-01-27 17:04:02+00:00,12,10,1165,5889,1,2017
333,824775126675836928,2017-01-27 00:24:48+00:00,12,10,3259,14016,1,2017
334,824663926340194305,2017-01-26 17:02:56+00:00,13,10,1635,9918,1,2017
335,824325613288833024,2017-01-25 18:38:36+00:00,13,10,9853,11144,1,2017
336,824297048279236611,2017-01-25 16:45:05+00:00,11,10,3553,14171,1,2017
337,824025158776213504,2017-01-24 22:44:42+00:00,14,10,556,4567,1,2017
338,823939628516474880,2017-01-24 17:04:50+00:00,12,10,2523,10036,1,2017
339,823699002998870016,2017-01-24 01:08:40+00:00,12,10,2330,13169,1,2017
340,823581115634085888,2017-01-23 17:20:14+00:00,11,10,2433,12221,1,2017
341,823333489516937216,2017-01-23 00:56:15+00:00,13,10,22,662,1,2017
342,823322678127919110,2017-01-23 00:13:17+00:00,11,10,3703,14777,1,2017
343,822975315408461824,2017-01-22 01:12:59+00:00,12,10,3188,16325,1,2017
344,822872901745569793,2017-01-21 18:26:02+00:00,13,10,39758,123699,1,2017
345,822859134160621569,2017-01-21 17:31:20+00:00,12,10,2104,12412,1,2017
346,822610361945911296,2017-01-21 01:02:48+00:00,12,10,2720,13930,1,2017
347,822489057087389700,2017-01-20 17:00:46+00:00,13,10,5931,17059,1,2017
348,822462944365645825,2017-01-20 15:17:01+00:00,14,10,13080,26212,1,2017
349,822244816520155136,2017-01-20 00:50:15+00:00,11,10,9183,33010,1,2017
350,821886076407029760,2017-01-19 01:04:45+00:00,13,10,2131,10645,1,2017
351,821765923262631936,2017-01-18 17:07:18+00:00,13,10,1553,7886,1,2017
352,821522889702862852,2017-01-18 01:01:34+00:00,13,10,1625,7546,1,2017
353,821407182352777218,2017-01-17 17:21:47+00:00,14,10,3978,11070,1,2017
354,821153421864615936,2017-01-17 00:33:26+00:00,13,10,8,236,1,2017
355,821149554670182400,2017-01-17 00:18:04+00:00,12,10,1818,8086,1,2017
356,821107785811234820,2017-01-16 21:32:06+00:00,11,10,1963,9034,1,2017
357,821044531881721856,2017-01-16 17:20:45+00:00,12,10,2115,11909,1,2017
358,820749716845686786,2017-01-15 21:49:15+00:00,13,10,9156,29723,1,2017
360,820314633777061888,2017-01-14 17:00:24+00:00,14,10,521,3152,1,2017
361,820078625395449857,2017-01-14 01:22:35+00:00,12,10,5762,18571,1,2017
362,819952236453363712,2017-01-13 17:00:21+00:00,13,10,1079,5005,1,2017
363,819924195358416896,2017-01-13 15:08:56+00:00,11,10,4528,12199,1,2017
364,819711362133872643,2017-01-13 01:03:12+00:00,11,10,2857,12580,1,2017
365,819588359383371776,2017-01-12 16:54:26+00:00,13,10,1865,9128,1,2017
366,819347104292290561,2017-01-12 00:55:47+00:00,12,10,1115,6809,1,2017
367,819238181065359361,2017-01-11 17:42:57+00:00,10,10,378,2133,1,2017
368,819227688460238848,2017-01-11 17:01:16+00:00,12,10,6213,21732,1,2017
369,819006400881917954,2017-01-11 02:21:57+00:00,14,10,17722,42887,1,2017
370,819004803107983360,2017-01-11 02:15:36+00:00,14,10,34418,82416,1,2017
371,818627210458333184,2017-01-10 01:15:10+00:00,13,10,7037,21163,1,2017
372,818614493328580609,2017-01-10 00:24:38+00:00,12,10,2345,9273,1,2017
373,818536468981415936,2017-01-09 19:14:36+00:00,11,10,2263,10242,1,2017
374,818259473185828864,2017-01-09 00:53:55+00:00,12,10,2073,10383,1,2017
375,818145370475810820,2017-01-08 17:20:31+00:00,11,10,2361,11585,1,2017
376,817908911860748288,2017-01-08 01:40:55+00:00,12,10,738,4595,1,2017
377,817827839487737858,2017-01-07 20:18:46+00:00,13,10,25010,48443,1,2017
378,817777686764523521,2017-01-07 16:59:28+00:00,13,10,2513,10194,1,2017
379,817536400337801217,2017-01-07 01:00:41+00:00,12,10,2720,11081,1,2017
380,817423860136083457,2017-01-06 17:33:29+00:00,13,10,13528,31734,1,2017
381,817415592588222464,2017-01-06 17:00:38+00:00,11,10,885,5283,1,2017
382,817171292965273600,2017-01-06 00:49:53+00:00,13,10,1857,8282,1,2017
383,817120970343411712,2017-01-05 21:29:55+00:00,13,10,2404,11507,1,2017
384,817056546584727552,2017-01-05 17:13:55+00:00,11,10,1509,8109,1,2017
385,816816676327063552,2017-01-05 01:20:46+00:00,12,10,1885,9448,1,2017
386,816697700272001025,2017-01-04 17:27:59+00:00,12,10,2046,9213,1,2017
387,816450570814898180,2017-01-04 01:05:59+00:00,13,10,7420,28573,1,2017
388,816336735214911488,2017-01-03 17:33:39+00:00,11,10,1793,8149,1,2017
389,816091915477250048,2017-01-03 01:20:49+00:00,12,10,1978,8463,1,2017
390,815990720817401858,2017-01-02 18:38:42+00:00,11,10,942,4679,1,2017
391,815966073409433600,2017-01-02 17:00:46+00:00,13,10,7834,21062,1,2017
392,815736392542261248,2017-01-02 01:48:06+00:00,11,10,2108,9278,1,2017
393,815639385530101762,2017-01-01 19:22:38+00:00,12,10,1547,7793,1,2017
394,815390420867969024,2017-01-01 02:53:20+00:00,13,10,3551,9799,1,2017
395,814986499976527872,2016-12-31 00:08:17+00:00,11,10,1183,7239,12,2016
396,814638523311648768,2016-12-30 01:05:33+00:00,12,10,2515,10661,12,2016
397,814530161257443328,2016-12-29 17:54:58+00:00,12,10,1732,8193,12,2016
398,814153002265309185,2016-12-28 16:56:16+00:00,12,10,8074,27157,12,2016
399,813910438903693312,2016-12-28 00:52:25+00:00,11,10,1724,8830,12,2016
400,813812741911748608,2016-12-27 18:24:12+00:00,14,10,12989,34519,12,2016
401,813800681631023104,2016-12-27 17:36:16+00:00,12,10,1640,7866,12,2016
402,813217897535406080,2016-12-26 03:00:30+00:00,13,10,6824,17624,12,2016
403,813202720496779264,2016-12-26 02:00:11+00:00,11,10,1700,8742,12,2016
